Sequence_ID	Locus_Tag	Position	Strand	Window_Size	GC_Content
TIGR4_NEG_SP_1277-1213567-r	SP_1277	1213567	-	81	41.98
TIGR4_NEG_SP_1282-1216868-f	SP_1282	1216868	+	81	41.98
TIGR4_NEG_SP_1282-1216918-f	SP_1282	1216918	+	81	44.44
TIGR4_NEG_SP_1283-1218011-r	SP_1283	1218011	-	81	44.44
TIGR4_NEG_SP_1283-1218521-r	SP_1283	1218521	-	81	49.38
TIGR4_NEG_SP_1287-1222810-r	SP_1287	1222810	-	81	49.38
TIGR4_NEG_SP_1287-1222830-r	SP_1287	1222830	-	81	43.21
TIGR4_NEG_SP_1287-1222920-r	SP_1287	1222920	-	81	44.44
TIGR4_NEG_SP_1287-1222970-r	SP_1287	1222970	-	81	44.44
TIGR4_NEG_SP_1289-1224076-r	SP_1289	1224076	-	81	40.74
TIGR4_NEG_SP_1290-1224675-f	SP_1290	1224675	+	81	54.32
TIGR4_NEG_SP_1290-1224715-f	SP_1290	1224715	+	81	44.44
TIGR4_NEG_SP_1290-1225165-f	SP_1290	1225165	+	81	48.15
TIGR4_NEG_SP_1291-1226142-f	SP_1291	1226142	+	81	41.98
TIGR4_NEG_SP_1292-1226971-f	SP_1292	1226971	+	81	27.16
TIGR4_NEG_SP_1297-1229592-r	SP_1297	1229592	-	81	48.15
TIGR4_NEG_SP_1298-1230449-f	SP_1298	1230449	+	81	50.62
TIGR4_NEG_SP_1299-1231130-f	SP_1299	1231130	+	81	48.15
TIGR4_NEG_SP_1306-1232822-f	SP_1306	1232822	+	81	43.21
TIGR4_NEG_SP_1306-1233572-f	SP_1306	1233572	+	81	45.68
TIGR4_NEG_SP_1306-1233732-f	SP_1306	1233732	+	81	48.15
TIGR4_NEG_SP_1336-1258795-r	SP_1336	1258795	-	81	39.51
TIGR4_NEG_SP_1336-1259105-r	SP_1336	1259105	-	81	44.44
TIGR4_NEG_SP_1337-1260750-r	SP_1337	1260750	-	81	44.44
TIGR4_NEG_SP_1343-1266008-r	SP_1343	1266008	-	81	37.04
TIGR4_NEG_SP_1343-1266138-r	SP_1343	1266138	-	81	39.51
TIGR4_NEG_SP_1343-1266598-r	SP_1343	1266598	-	81	29.63
TIGR4_NEG_SP_1343-1266678-r	SP_1343	1266678	-	81	37.04
TIGR4_NEG_SP_1343-1267128-r	SP_1343	1267128	-	81	24.69
TIGR4_NEG_SP_1343-1267478-r	SP_1343	1267478	-	81	25.93
TIGR4_NEG_SP_1344-1268401-r	SP_1344	1268401	-	81	35.8
TIGR4_NEG_SP_1344-1268471-r	SP_1344	1268471	-	81	32.1
TIGR4_NEG_SP_1344-1268721-r	SP_1344	1268721	-	81	25.93
TIGR4_NEG_SP_1344-1269051-r	SP_1344	1269051	-	81	37.04
TIGR4_NEG_SP_1357-1277678-r	SP_1357	1277678	-	81	44.44
TIGR4_NEG_SP_1357-1278928-r	SP_1357	1278928	-	81	40.74
TIGR4_NEG_SP_1358-1279621-r	SP_1358	1279621	-	81	40.74
TIGR4_NEG_SP_1358-1280171-r	SP_1358	1280171	-	81	37.04
TIGR4_NEG_SP_1358-1280661-r	SP_1358	1280661	-	81	43.21
TIGR4_NEG_SP_1359-1281023-r	SP_1359	1281023	-	81	45.68
TIGR4_NEG_SP_1360-1282666-r	SP_1360	1282666	-	81	44.44
TIGR4_NEG_SP_1360-1282796-r	SP_1360	1282796	-	81	53.09
TIGR4_NEG_SP_1361-1283547-r	SP_1361	1283547	-	81	45.68
TIGR4_NEG_SP_1361-1283667-r	SP_1361	1283667	-	81	45.68
TIGR4_NEG_SP_1363-1285791-r	SP_1363	1285791	-	81	32.1
TIGR4_NEG_SP_1363-1285821-r	SP_1363	1285821	-	81	33.33
TIGR4_NEG_SP_1364-1287194-r	SP_1364	1287194	-	81	29.63
TIGR4_NEG_SP_1364-1287234-r	SP_1364	1287234	-	81	28.4
TIGR4_NEG_SP_1366-1289491-r	SP_1366	1289491	-	81	29.63
TIGR4_NEG_SP_1366-1289601-r	SP_1366	1289601	-	81	39.51
TIGR4_NEG_SP_1368-1291868-r	SP_1368	1291868	-	81	38.27
TIGR4_NEG_SP_1368-1292108-r	SP_1368	1292108	-	81	38.27
TIGR4_NEG_SP_1369-1292499-r	SP_1369	1292499	-	81	41.98
TIGR4_NEG_SP_1370-1293324-r	SP_1370	1293324	-	81	46.91
TIGR4_NEG_SP_1371-1294793-r	SP_1371	1294793	-	81	41.98
TIGR4_NEG_SP_1372-1295298-r	SP_1372	1295298	-	81	39.51
TIGR4_NEG_SP_1374-1297090-r	SP_1374	1297090	-	81	49.38
TIGR4_NEG_SP_1374-1297270-r	SP_1374	1297270	-	81	53.09
TIGR4_NEG_SP_1374-1297380-r	SP_1374	1297380	-	81	48.15
TIGR4_NEG_SP_1375-1298206-r	SP_1375	1298206	-	81	46.91
TIGR4_NEG_SP_1375-1298226-r	SP_1375	1298226	-	81	45.68
TIGR4_NEG_SP_1375-1298746-r	SP_1375	1298746	-	81	46.91
TIGR4_NEG_SP_1377-1299806-r	SP_1377	1299806	-	81	49.38
TIGR4_NEG_SP_1378-1300780-r	SP_1378	1300780	-	81	44.44
TIGR4_NEG_SP_1378-1301300-r	SP_1378	1301300	-	81	40.74
TIGR4_NEG_SP_1382-1305233-f	SP_1382	1305233	+	81	48.15
TIGR4_NEG_SP_1382-1305333-f	SP_1382	1305333	+	81	44.44
TIGR4_NEG_SP_1383-1306717-r	SP_1383	1306717	-	81	43.21
TIGR4_NEG_SP_1383-1307927-r	SP_1383	1307927	-	81	37.04
TIGR4_NEG_SP_1383-1308547-r	SP_1383	1308547	-	81	41.98
TIGR4_NEG_SP_1383-1308817-r	SP_1383	1308817	-	81	44.44
TIGR4_NEG_SP_1384-1309307-r	SP_1384	1309307	-	81	43.21
TIGR4_NEG_SP_1387-1311766-r	SP_1387	1311766	-	81	41.98
TIGR4_NEG_SP_1389-1313453-r	SP_1389	1313453	-	81	46.91
TIGR4_NEG_SP_1390-1314659-r	SP_1390	1314659	-	81	44.44
TIGR4_NEG_SP_1391-1315501-r	SP_1391	1315501	-	81	48.15
TIGR4_NEG_SP_1391-1315701-r	SP_1391	1315701	-	81	44.44
TIGR4_NEG_SP_1393-1317806-f	SP_1393	1317806	+	81	40.74
TIGR4_NEG_SP_1393-1317916-f	SP_1393	1317916	+	81	41.98
TIGR4_NEG_SP_1394-1318357-r	SP_1394	1318357	-	81	39.51
TIGR4_NEG_SP_1396-1319994-r	SP_1396	1319994	-	81	45.68
TIGR4_NEG_SP_1398-1321599-r	SP_1398	1321599	-	81	51.85
TIGR4_NEG_SP_1398-1321609-r	SP_1398	1321609	-	81	50.62
TIGR4_NEG_SP_1399-1322653-r	SP_1399	1322653	-	81	43.21
TIGR4_NEG_SP_1400-1323740-r	SP_1400	1323740	-	81	50.62
TIGR4_NEG_SP_1402-1324572-r	SP_1402	1324572	-	81	48.15
TIGR4_NEG_SP_1402-1324762-r	SP_1402	1324762	-	81	45.68
TIGR4_NEG_SP_1402-1324802-r	SP_1402	1324802	-	81	39.51
TIGR4_NEG_SP_1402-1324892-r	SP_1402	1324892	-	81	44.44
TIGR4_NEG_SP_1402-1325132-r	SP_1402	1325132	-	81	51.85
TIGR4_NEG_SP_1402-1325342-r	SP_1402	1325342	-	81	48.15
TIGR4_NEG_SP_1402-1325632-r	SP_1402	1325632	-	81	45.68
TIGR4_NEG_SP_1406-1327609-r	SP_1406	1327609	-	81	38.27
TIGR4_NEG_SP_1406-1327929-r	SP_1406	1327929	-	81	34.57
TIGR4_NEG_SP_1409-1330312-r	SP_1409	1330312	-	81	40.74
TIGR4_NEG_SP_1409-1330462-r	SP_1409	1330462	-	81	48.15
TIGR4_NEG_SP_1410-1330966-r	SP_1410	1330966	-	81	39.51
TIGR4_NEG_SP_1412-1332035-r	SP_1412	1332035	-	81	40.74
TIGR4_NEG_SP_1420-1340889-r	SP_1420	1340889	-	81	50.62
TIGR4_NEG_SP_1420-1341389-r	SP_1420	1341389	-	81	50.62
TIGR4_NEG_SP_1420-1341459-r	SP_1420	1341459	-	81	43.21
TIGR4_NEG_SP_1428-1347051-r	SP_1428	1347051	-	81	35.8
TIGR4_NEG_SP_1428-1347061-r	SP_1428	1347061	-	81	35.8
TIGR4_NEG_SP_1429-1347667-r	SP_1429	1347667	-	81	44.44
TIGR4_NEG_SP_1433-1351901-r	SP_1433	1351901	-	81	35.8
TIGR4_NEG_SP_1438-1357978-f	SP_1438	1357978	+	81	34.57
TIGR4_NEG_SP_1445-1365804-r	SP_1445	1365804	-	81	50.62
TIGR4_NEG_SP_1447-1367339-r	SP_1447	1367339	-	81	48.15
TIGR4_NEG_SP_1448-1368544-r	SP_1448	1368544	-	81	35.8
TIGR4_NEG_SP_1449-1369486-r	SP_1449	1369486	-	81	38.27
TIGR4_NEG_SP_1451-1370702-r	SP_1451	1370702	-	81	46.91
TIGR4_NEG_SP_1451-1370722-r	SP_1451	1370722	-	81	46.91
TIGR4_NEG_SP_1461-1376713-r	SP_1461	1376713	-	81	48.15
TIGR4_NEG_SP_1462-1377341-r	SP_1462	1377341	-	81	40.74
TIGR4_NEG_SP_1466-1379653-f	SP_1466	1379653	+	81	40.74
TIGR4_NEG_SP_1467-1380401-r	SP_1467	1380401	-	81	41.98
TIGR4_NEG_SP_1469-1382230-r	SP_1469	1382230	-	81	41.98
TIGR4_NEG_SP_1470-1383673-f	SP_1470	1383673	+	81	44.44
TIGR4_NEG_SP_1472-1385130-f	SP_1472	1385130	+	81	43.21
TIGR4_NEG_SP_1472-1385270-f	SP_1472	1385270	+	81	35.8
TIGR4_NEG_SP_1472-1385380-f	SP_1472	1385380	+	81	43.21
TIGR4_NEG_SP_1472-1385630-f	SP_1472	1385630	+	81	48.15
TIGR4_NEG_SP_1472-1385720-f	SP_1472	1385720	+	81	49.38
TIGR4_NEG_SP_1474-1387146-r	SP_1474	1387146	-	81	45.68
TIGR4_NEG_SP_1474-1387156-r	SP_1474	1387156	-	81	43.21
TIGR4_NEG_SP_1474-1387386-r	SP_1474	1387386	-	81	45.68
TIGR4_NEG_SP_1475-1389434-r	SP_1475	1389434	-	81	40.74
TIGR4_NEG_SP_1478-1391385-r	SP_1478	1391385	-	81	43.21
TIGR4_NEG_SP_1478-1391425-r	SP_1478	1391425	-	81	49.38
TIGR4_NEG_SP_1478-1391605-r	SP_1478	1391605	-	81	44.44
TIGR4_NEG_SP_1479-1392471-r	SP_1479	1392471	-	81	45.68
TIGR4_NEG_SP_1483-1395613-f	SP_1483	1395613	+	81	35.8
TIGR4_NEG_SP_1483-1395793-f	SP_1483	1395793	+	81	48.15
TIGR4_NEG_SP_1483-1396023-f	SP_1483	1396023	+	81	34.57
TIGR4_NEG_SP_1485-1397146-r	SP_1485	1397146	-	81	33.33
TIGR4_NEG_SP_1485-1397476-r	SP_1485	1397476	-	81	38.27
TIGR4_NEG_SP_1489-1400256-r	SP_1489	1400256	-	81	51.85
TIGR4_NEG_SP_1500-1408915-r	SP_1500	1408915	-	81	43.21
TIGR4_NEG_SP_1504-1413458-r	SP_1504	1413458	-	81	41.98
TIGR4_NEG_SP_1505-1414037-r	SP_1505	1414037	-	81	40.74
TIGR4_NEG_SP_1505-1414157-r	SP_1505	1414157	-	81	35.8
TIGR4_NEG_SP_1505-1414397-r	SP_1505	1414397	-	81	39.51
TIGR4_NEG_SP_1505-1414457-r	SP_1505	1414457	-	81	40.74
TIGR4_NEG_SP_1505-1414567-r	SP_1505	1414567	-	81	30.86
TIGR4_NEG_SP_1508-1416775-r	SP_1508	1416775	-	81	49.38
TIGR4_NEG_SP_1510-1419361-r	SP_1510	1419361	-	81	44.44
TIGR4_NEG_SP_1510-1419621-r	SP_1510	1419621	-	81	50.62
TIGR4_NEG_SP_1510-1420211-r	SP_1510	1420211	-	81	50.62
TIGR4_NEG_SP_1513-1421835-r	SP_1513	1421835	-	81	37.04
TIGR4_NEG_SP_1513-1421965-r	SP_1513	1421965	-	81	37.04
TIGR4_NEG_SP_1517-1424978-r	SP_1517	1424978	-	81	48.15
TIGR4_NEG_SP_1518-1425961-r	SP_1518	1425961	-	81	41.98
TIGR4_NEG_SP_1518-1426351-r	SP_1518	1426351	-	81	43.21
TIGR4_NEG_SP_1521-1428242-r	SP_1521	1428242	-	81	45.68
TIGR4_NEG_SP_1521-1428822-r	SP_1521	1428822	-	81	33.33
TIGR4_NEG_SP_1521-1429162-r	SP_1521	1429162	-	81	37.04
TIGR4_NEG_SP_1523-1430282-r	SP_1523	1430282	-	81	55.56
TIGR4_NEG_SP_1523-1431302-r	SP_1523	1431302	-	81	41.98
TIGR4_NEG_SP_1523-1431582-r	SP_1523	1431582	-	81	32.1
TIGR4_NEG_SP_1523-1432002-r	SP_1523	1432002	-	81	37.04
TIGR4_NEG_SP_1529-1440307-r	SP_1529	1440307	-	81	49.38
TIGR4_NEG_SP_1529-1440617-r	SP_1529	1440617	-	81	35.8
TIGR4_NEG_SP_1530-1441795-f	SP_1530	1441795	+	81	44.44
TIGR4_NEG_SP_1530-1442465-f	SP_1530	1442465	+	81	44.44
TIGR4_NEG_SP_1534-1444932-r	SP_1534	1444932	-	81	39.51
TIGR4_NEG_SP_1534-1445022-r	SP_1534	1445022	-	81	49.38
TIGR4_NEG_SP_1536-1446117-r	SP_1536	1446117	-	81	40.74
TIGR4_NEG_SP_1536-1446227-r	SP_1536	1446227	-	81	48.15
TIGR4_NEG_SP_1538-1447251-r	SP_1538	1447251	-	81	46.91
TIGR4_NEG_SP_1538-1447531-r	SP_1538	1447531	-	81	30.86
TIGR4_NEG_SP_1542-1450062-r	SP_1542	1450062	-	81	48.15
TIGR4_NEG_SP_1542-1450452-r	SP_1542	1450452	-	81	46.91
TIGR4_NEG_SP_1542-1450582-r	SP_1542	1450582	-	81	39.51
TIGR4_NEG_SP_1544-1452392-r	SP_1544	1452392	-	81	46.91
TIGR4_NEG_SP_1544-1452552-r	SP_1544	1452552	-	81	43.21
TIGR4_NEG_SP_1548-1456018-r	SP_1548	1456018	-	81	44.44
TIGR4_NEG_SP_1548-1456228-r	SP_1548	1456228	-	81	41.98
TIGR4_NEG_SP_1551-1458595-r	SP_1551	1458595	-	81	48.15
TIGR4_NEG_SP_1551-1458895-r	SP_1551	1458895	-	81	34.57
TIGR4_NEG_SP_1551-1459075-r	SP_1551	1459075	-	81	49.38
TIGR4_NEG_SP_1551-1459245-r	SP_1551	1459245	-	81	43.21
TIGR4_NEG_SP_1551-1459475-r	SP_1551	1459475	-	81	40.74
TIGR4_NEG_SP_1551-1459985-r	SP_1551	1459985	-	81	41.98
TIGR4_NEG_SP_1551-1460685-r	SP_1551	1460685	-	81	46.91
TIGR4_NEG_SP_1553-1462922-r	SP_1553	1462922	-	81	41.98
TIGR4_NEG_SP_1553-1463612-r	SP_1553	1463612	-	81	49.38
TIGR4_NEG_SP_1553-1463742-r	SP_1553	1463742	-	81	56.79
TIGR4_NEG_SP_1554-1465570-r	SP_1554	1465570	-	81	44.44
TIGR4_NEG_SP_1557-1467000-r	SP_1557	1467000	-	81	43.21
TIGR4_NEG_SP_1559-1468368-r	SP_1559	1468368	-	81	43.21
TIGR4_NEG_SP_1559-1468688-r	SP_1559	1468688	-	81	43.21
TIGR4_NEG_SP_1559-1468828-r	SP_1559	1468828	-	81	45.68
TIGR4_NEG_SP_1559-1468968-r	SP_1559	1468968	-	81	43.21
TIGR4_NEG_SP_1561-1470750-r	SP_1561	1470750	-	81	35.8
TIGR4_NEG_SP_1565-1473620-r	SP_1565	1473620	-	81	46.91
TIGR4_NEG_SP_1565-1473680-r	SP_1565	1473680	-	81	35.8
TIGR4_NEG_SP_1566-1474704-r	SP_1566	1474704	-	81	43.21
TIGR4_NEG_SP_1566-1474734-r	SP_1566	1474734	-	81	40.74
TIGR4_NEG_SP_1568-1475837-r	SP_1568	1475837	-	81	45.68
TIGR4_NEG_SP_1568-1475857-r	SP_1568	1475857	-	81	49.38
TIGR4_NEG_SP_1569-1476793-r	SP_1569	1476793	-	81	44.44
TIGR4_NEG_SP_1578-1484266-r	SP_1578	1484266	-	81	33.33
TIGR4_NEG_SP_1578-1484316-r	SP_1578	1484316	-	81	35.8
TIGR4_NEG_SP_1580-1485915-r	SP_1580	1485915	-	81	35.8
TIGR4_NEG_SP_1582-1486873-f	SP_1582	1486873	+	81	30.86
TIGR4_NEG_SP_1582-1487263-f	SP_1582	1487263	+	81	41.98
TIGR4_NEG_SP_1583-1488189-r	SP_1583	1488189	-	81	38.27
TIGR4_NEG_SP_1584-1489204-r	SP_1584	1489204	-	81	40.74
TIGR4_NEG_SP_1586-1490726-r	SP_1586	1490726	-	81	44.44
TIGR4_NEG_SP_1588-1493798-f	SP_1588	1493798	+	81	43.21
TIGR4_NEG_SP_1589-1494613-f	SP_1589	1494613	+	81	43.21
TIGR4_NEG_SP_1591-1496924-f	SP_1591	1496924	+	81	39.51
TIGR4_NEG_SP_1593-1498437-r	SP_1593	1498437	-	81	38.27
TIGR4_NEG_SP_1593-1498857-r	SP_1593	1498857	-	81	30.86
TIGR4_NEG_SP_1597-1501514-r	SP_1597	1501514	-	81	48.15
TIGR4_NEG_SP_1600-1504433-r	SP_1600	1504433	-	81	34.57
TIGR4_NEG_SP_1601-1505114-r	SP_1601	1505114	-	81	45.68
TIGR4_NEG_SP_1601-1505194-r	SP_1601	1505194	-	81	40.74
TIGR4_NEG_SP_1604-1506755-r	SP_1604	1506755	-	81	50.62
TIGR4_NEG_SP_1612-1513297-f	SP_1612	1513297	+	81	24.69
TIGR4_NEG_SP_1612-1513477-f	SP_1612	1513477	+	81	24.69
TIGR4_NEG_SP_1612-1513607-f	SP_1612	1513607	+	81	33.33
TIGR4_NEG_SP_1612-1513677-f	SP_1612	1513677	+	81	29.63
TIGR4_NEG_SP_1613-1514593-r	SP_1613	1514593	-	81	35.8
TIGR4_NEG_SP_1615-1515819-r	SP_1615	1515819	-	81	43.21
TIGR4_NEG_SP_1615-1515879-r	SP_1615	1515879	-	81	43.21
TIGR4_NEG_SP_1615-1516539-r	SP_1615	1516539	-	81	40.74
TIGR4_NEG_SP_1615-1516789-r	SP_1615	1516789	-	81	39.51
TIGR4_NEG_SP_1615-1517209-r	SP_1615	1517209	-	81	55.56
TIGR4_NEG_SP_1618-1519430-r	SP_1618	1519430	-	81	39.51
TIGR4_NEG_SP_1621-1520707-r	SP_1621	1520707	-	81	30.86
TIGR4_NEG_SP_1621-1520837-r	SP_1621	1520837	-	81	41.98
TIGR4_NEG_SP_1623-1523488-r	SP_1623	1523488	-	81	44.44
TIGR4_NEG_SP_1623-1524238-r	SP_1623	1524238	-	81	51.85
TIGR4_NEG_SP_1623-1524378-r	SP_1623	1524378	-	81	43.21
TIGR4_NEG_SP_1623-1524958-r	SP_1623	1524958	-	81	45.68
TIGR4_NEG_SP_1623-1525418-r	SP_1623	1525418	-	81	46.91
TIGR4_NEG_SP_1624-1525987-f	SP_1624	1525987	+	81	44.44
TIGR4_NEG_SP_1624-1526257-f	SP_1624	1526257	+	81	37.04
TIGR4_NEG_SP_1625-1527078-r	SP_1625	1527078	-	81	38.27
TIGR4_NEG_SP_1631-1530666-f	SP_1631	1530666	+	81	44.44
TIGR4_NEG_SP_1631-1531386-f	SP_1631	1531386	+	81	45.68
TIGR4_NEG_SP_1631-1531656-f	SP_1631	1531656	+	81	48.15
TIGR4_NEG_SP_1631-1531706-f	SP_1631	1531706	+	81	41.98
TIGR4_NEG_SP_1632-1532708-r	SP_1632	1532708	-	81	43.21
TIGR4_NEG_SP_1632-1533218-r	SP_1632	1533218	-	81	44.44
TIGR4_NEG_SP_1632-1533238-r	SP_1632	1533238	-	81	44.44
TIGR4_NEG_SP_1634-1534768-f	SP_1634	1534768	+	81	41.98
TIGR4_NEG_SP_1634-1534948-f	SP_1634	1534948	+	81	39.51
TIGR4_NEG_SP_1637-1536565-r	SP_1637	1536565	-	81	48.15
TIGR4_NEG_SP_1637-1536575-r	SP_1637	1536575	-	81	48.15
TIGR4_NEG_SP_1638-1537709-f	SP_1638	1537709	+	81	49.38
TIGR4_NEG_SP_1638-1537859-f	SP_1638	1537859	+	81	48.15
TIGR4_NEG_SP_1639-1538411-r	SP_1639	1538411	-	81	34.57
TIGR4_NEG_SP_1639-1538501-r	SP_1639	1538501	-	81	39.51
TIGR4_NEG_SP_1641-1540564-f	SP_1641	1540564	+	81	33.33
TIGR4_NEG_SP_1644-1541328-r	SP_1644	1541328	-	81	44.44
TIGR4_NEG_SP_1645-1542661-r	SP_1645	1542661	-	81	49.38
TIGR4_NEG_SP_1645-1543381-r	SP_1645	1543381	-	81	46.91
TIGR4_NEG_SP_1645-1543441-r	SP_1645	1543441	-	81	45.68
TIGR4_NEG_SP_1645-1543711-r	SP_1645	1543711	-	81	44.44
TIGR4_NEG_SP_1647-1546024-r	SP_1647	1546024	-	81	44.44
TIGR4_NEG_SP_1647-1547054-r	SP_1647	1547054	-	81	46.91
TIGR4_NEG_SP_1647-1547194-r	SP_1647	1547194	-	81	40.74
TIGR4_NEG_SP_1648-1548427-f	SP_1648	1548427	+	81	46.91
TIGR4_NEG_SP_1649-1548976-f	SP_1649	1548976	+	81	41.98
TIGR4_NEG_SP_1650-1550056-f	SP_1650	1550056	+	81	41.98
TIGR4_NEG_SP_1651-1550748-f	SP_1651	1550748	+	81	44.44
TIGR4_NEG_SP_1652-1552255-r	SP_1652	1552255	-	81	46.91
TIGR4_NEG_SP_1652-1552325-r	SP_1652	1552325	-	81	45.68
TIGR4_NEG_SP_1652-1552455-r	SP_1652	1552455	-	81	44.44
TIGR4_NEG_SP_1652-1552645-r	SP_1652	1552645	-	81	43.21
TIGR4_NEG_SP_1652-1553095-r	SP_1652	1553095	-	81	33.33
TIGR4_NEG_SP_1653-1554305-r	SP_1653	1554305	-	81	40.74
TIGR4_NEG_SP_1654-1555216-r	SP_1654	1555216	-	81	51.85
TIGR4_NEG_SP_1654-1555776-r	SP_1654	1555776	-	81	50.62
TIGR4_NEG_SP_1654-1556936-r	SP_1654	1556936	-	81	41.98
TIGR4_NEG_SP_1659-1560305-r	SP_1659	1560305	-	81	45.68
TIGR4_NEG_SP_1659-1560515-r	SP_1659	1560515	-	81	43.21
TIGR4_NEG_SP_1659-1561325-r	SP_1659	1561325	-	81	39.51
TIGR4_NEG_SP_1659-1561405-r	SP_1659	1561405	-	81	44.44
TIGR4_NEG_SP_1661-1562935-r	SP_1661	1562935	-	81	38.27
TIGR4_NEG_SP_1662-1563512-r	SP_1662	1563512	-	81	37.04
TIGR4_NEG_SP_1662-1563812-r	SP_1662	1563812	-	81	34.57
TIGR4_NEG_SP_1662-1563882-r	SP_1662	1563882	-	81	37.04
TIGR4_NEG_SP_1666-1565912-r	SP_1666	1565912	-	81	45.68
TIGR4_NEG_SP_1667-1567288-r	SP_1667	1567288	-	81	46.91
TIGR4_NEG_SP_1667-1567548-r	SP_1667	1567548	-	81	41.98
TIGR4_NEG_SP_1667-1567768-r	SP_1667	1567768	-	81	38.27
TIGR4_NEG_SP_1668-1568580-r	SP_1668	1568580	-	81	37.04
TIGR4_NEG_SP_1668-1568720-r	SP_1668	1568720	-	81	40.74
TIGR4_NEG_SP_1669-1569325-r	SP_1669	1569325	-	81	33.33
TIGR4_NEG_SP_1671-1571640-r	SP_1671	1571640	-	81	44.44
TIGR4_NEG_SP_1672-1572499-r	SP_1672	1572499	-	81	48.15
TIGR4_NEG_SP_1672-1572809-r	SP_1672	1572809	-	81	33.33
TIGR4_NEG_SP_1673-1573836-r	SP_1673	1573836	-	81	51.85
TIGR4_NEG_SP_1673-1574126-r	SP_1673	1574126	-	81	39.51
TIGR4_NEG_SP_1673-1574226-r	SP_1673	1574226	-	81	41.98
TIGR4_NEG_SP_1673-1574256-r	SP_1673	1574256	-	81	44.44
TIGR4_NEG_SP_1674-1575873-f	SP_1674	1575873	+	81	45.68
TIGR4_NEG_SP_1675-1576180-r	SP_1675	1576180	-	81	40.74
TIGR4_NEG_SP_1675-1576210-r	SP_1675	1576210	-	81	48.15
TIGR4_NEG_SP_1675-1576280-r	SP_1675	1576280	-	81	40.74
TIGR4_NEG_SP_1675-1576710-r	SP_1675	1576710	-	81	46.91
TIGR4_NEG_SP_1676-1577132-r	SP_1676	1577132	-	81	38.27
TIGR4_NEG_SP_1676-1577162-r	SP_1676	1577162	-	81	41.98
TIGR4_NEG_SP_1676-1577202-r	SP_1676	1577202	-	81	40.74
TIGR4_NEG_SP_1683-1582217-r	SP_1683	1582217	-	81	39.51
TIGR4_NEG_SP_1683-1582997-r	SP_1683	1582997	-	81	40.74
TIGR4_NEG_SP_1683-1583047-r	SP_1683	1583047	-	81	38.27
TIGR4_NEG_SP_1683-1583057-r	SP_1683	1583057	-	81	35.8
TIGR4_NEG_SP_1685-1585206-r	SP_1685	1585206	-	81	45.68
TIGR4_NEG_SP_1685-1585616-r	SP_1685	1585616	-	81	37.04
TIGR4_NEG_SP_1695-1600308-r	SP_1695	1600308	-	81	46.91
TIGR4_NEG_SP_1697-1601513-r	SP_1697	1601513	-	81	38.27
TIGR4_NEG_SP_1697-1602293-r	SP_1697	1602293	-	81	40.74
TIGR4_NEG_SP_1697-1602613-r	SP_1697	1602613	-	81	46.91
TIGR4_NEG_SP_1697-1602723-r	SP_1697	1602723	-	81	46.91
TIGR4_NEG_SP_1698-1603497-r	SP_1698	1603497	-	81	35.8
TIGR4_NEG_SP_1698-1603657-r	SP_1698	1603657	-	81	48.15
TIGR4_NEG_SP_1702-1607652-r	SP_1702	1607652	-	81	53.09
TIGR4_NEG_SP_1702-1608022-r	SP_1702	1608022	-	81	44.44
TIGR4_NEG_SP_1703-1609361-r	SP_1703	1609361	-	81	40.74
TIGR4_NEG_SP_1709-1613261-r	SP_1709	1613261	-	81	44.44
TIGR4_NEG_SP_1711-1615355-r	SP_1711	1615355	-	81	40.74
TIGR4_NEG_SP_1711-1615365-r	SP_1711	1615365	-	81	41.98
TIGR4_NEG_SP_1711-1615455-r	SP_1711	1615455	-	81	45.68
TIGR4_NEG_SP_1712-1616072-r	SP_1712	1616072	-	81	38.27
TIGR4_NEG_SP_1713-1616942-r	SP_1713	1616942	-	81	43.21
TIGR4_NEG_SP_1713-1616972-r	SP_1713	1616972	-	81	43.21
TIGR4_NEG_SP_1716-1619875-r	SP_1716	1619875	-	81	40.74
TIGR4_NEG_SP_1716-1620545-r	SP_1716	1620545	-	81	35.8
TIGR4_NEG_SP_1716-1620765-r	SP_1716	1620765	-	81	41.98
TIGR4_NEG_SP_1721-1624617-r	SP_1721	1624617	-	81	48.15
TIGR4_NEG_SP_1721-1624657-r	SP_1721	1624657	-	81	50.62
TIGR4_NEG_SP_1722-1625303-r	SP_1722	1625303	-	81	35.8
TIGR4_NEG_SP_1722-1625373-r	SP_1722	1625373	-	81	49.38
TIGR4_NEG_SP_1722-1625523-r	SP_1722	1625523	-	81	44.44
TIGR4_NEG_SP_1722-1626573-r	SP_1722	1626573	-	81	48.15
TIGR4_NEG_SP_1722-1626673-r	SP_1722	1626673	-	81	40.74
TIGR4_NEG_SP_1725-1629237-f	SP_1725	1629237	+	81	56.79
TIGR4_NEG_SP_1725-1629467-f	SP_1725	1629467	+	81	40.74
TIGR4_NEG_SP_1726-1630137-r	SP_1726	1630137	-	81	53.09
TIGR4_NEG_SP_1726-1630947-r	SP_1726	1630947	-	81	53.09
TIGR4_NEG_SP_1727-1631971-r	SP_1727	1631971	-	81	50.62
TIGR4_NEG_SP_1728-1632484-r	SP_1728	1632484	-	81	33.33
TIGR4_NEG_SP_1729-1633190-r	SP_1729	1633190	-	81	41.98
TIGR4_NEG_SP_1732-1634999-r	SP_1732	1634999	-	81	44.44
TIGR4_NEG_SP_1732-1635739-r	SP_1732	1635739	-	81	45.68
