Sequence_ID	Locus_Tag	Chromosome	TSS_Position	Strand	Upstream_bp	Downstream_bp	Window_Size	GC_Content	UTR5_Length	Location_Type	Confidence_Sheet	Processed_Coverage	Processed_Ratio
TIGR4_SP_0906_TSS_859184_-	SP_0906	NC_003028.3	859184	-	60	20	81	30.86	24.0	tss_intergenic	High Confidence (TSS_100.4)	4759.0	7.17797888386124
TIGR4_SP_0923_TSS_878505_-	SP_0923	NC_003028.3	878505	-	60	20	81	27.16	23.0	tss_intergenic	High Confidence (TSS_100.4)	781.0	5.65942028985507
TIGR4_SP_RS12045_TSS_892517_-	SP_RS12045	NC_003028.3	892517	-	60	20	81	29.63	0.0	tss_intergenic	High Confidence (TSS_100.4)	210.0	7.5
TIGR4_SP_0986_TSS_931256_-	SP_0986	NC_003028.3	931256	-	60	20	81	23.46	36.0	tss_intergenic	High Confidence (TSS_100.4)	1130.0	7.38562091503268
TIGR4_SP_0987_TSS_932117_-	SP_0987	NC_003028.3	932117	-	60	20	81	24.69	2.0	tss_intergenic	High Confidence (TSS_100.4)	3745.0	6.90959409594096
TIGR4_SP_1008_TSS_953721_-	SP_1008	NC_003028.3	953721	-	60	20	81	29.63	27.0	tss_intergenic	High Confidence (TSS_100.4)	335.0	5.0
TIGR4_SP_1016_TSS_961981_-	SP_1016	NC_003028.3	961981	-	60	20	81	27.16	50.0	tss_intergenic	High Confidence (TSS_100.4)	1528.0	6.16129032258065
TIGR4_SP_1017_TSS_962278_-	SP_1017	NC_003028.3	962278	-	60	20	81	28.4	28.0	tss_intergenic	High Confidence (TSS_100.4)	2291.0	6.83880597014925
TIGR4_SP_1090_TSS_1026943_-	SP_1090	NC_003028.3	1026943	-	60	20	81	20.99	19.0	tss_intergenic	High Confidence (TSS_100.4)	2232.0	5.62216624685139
TIGR4_SP_1095_TSS_1029747_-	SP_1095	NC_003028.3	1029747	-	60	20	81	24.69	81.0	tss_intergenic	High Confidence (TSS_100.4)	2629.0	14.4450549450549
TIGR4_nan_TSS_1036012_-	nan	NC_003028.3	1036012	-	60	20	81	29.63	NA		Secondary TSS, High confidence		
TIGR4_SP_1102_TSS_1036037_-	SP_1102	NC_003028.3	1036037	-	60	20	81	28.4	109.0	tss_intergenic	High Confidence (TSS_100.4)	20019.0	10.786099137931
TIGR4_SP_1127_TSS_1061609_-	SP_1127	NC_003028.3	1061609	-	60	20	81	23.46	0.0	tss_intergenic	High Confidence (TSS_100.4)	3337.0	6.33206831119545
TIGR4_SP_1130_TSS_1065332_-	SP_1130	NC_003028.3	1065332	-	60	20	81	19.75	15.0	tss_intergenic	High Confidence (TSS_100.4)	2342.0	10.4088888888889
TIGR4_SP_RS12130_TSS_1074831_-	SP_RS12130	NC_003028.3	1074831	-	60	20	81	23.46	0.0	tss_intergenic	High Confidence (TSS_100.4)	10783.0	5.74480554075653
TIGR4_SP_1164_TSS_1101311_-	SP_1164	NC_003028.3	1101311	-	60	20	81	29.63	28.0	tss_intergenic	High Confidence (TSS_100.4)	4061.0	7.80961538461538
TIGR4_SP_1169_TSS_1105513_-	SP_1169	NC_003028.3	1105513	-	60	20	81	34.57	22.0	tss_intergenic	High Confidence (TSS_100.4)	1111.0	6.57396449704142
TIGR4_SP_1171_TSS_1107031_-	SP_1171	NC_003028.3	1107031	-	60	20	81	20.99	29.0	tss_intergenic	High Confidence (TSS_100.4)	604.0	6.16326530612245
TIGR4_SP_1174_TSS_1110778_-	SP_1174	NC_003028.3	1110778	-	60	20	81	19.75	61.0	tss_intergenic	High Confidence (TSS_100.4)	298.0	5.2280701754386
TIGR4_SP_1175_TSS_1113402_-	SP_1175	NC_003028.3	1113402	-	60	20	81	28.4	78.0	tss_intergenic	High Confidence (TSS_100.4)	155.0	12.9166666666667
TIGR4_SP_1176_TSS_1115326_-	SP_1176	NC_003028.3	1115326	-	60	20	81	43.21	15.0	tss_within_coding	High Confidence (TSS_100.4)	151.0	151.0
TIGR4_SP_1177_TSS_1115635_-	SP_1177	NC_003028.3	1115635	-	60	20	81	28.4	55.0	tss_intergenic	High Confidence (TSS_100.4)	376672.0	10.2153879532449
TIGR4_SP_1187_TSS_1125800_-	SP_1187	NC_003028.3	1125800	-	60	20	81	24.69	136.0	tss_intergenic	High Confidence (TSS_100.4)	364.0	9.83783783783784
TIGR4_SP_1189_TSS_1126839_-	SP_1189	NC_003028.3	1126839	-	60	20	81	22.22	235.0	tss_intergenic	High Confidence (TSS_100.4)	137.0	4.28125
TIGR4_SP_1193_TSS_1129913_-	SP_1193	NC_003028.3	1129913	-	60	20	81	28.4	83.0	tss_intergenic	High Confidence (TSS_100.4)	1340.0	7.92899408284024
TIGR4_SP_1200_TSS_1134429_-	SP_1200	NC_003028.3	1134429	-	60	20	81	30.86	22.0	tss_intergenic	High Confidence (TSS_100.4)	1302.0	6.575757576
TIGR4_SP_1207_TSS_1140557_-	SP_1207	NC_003028.3	1140557	-	60	20	81	29.63	33.0	tss_intergenic	High Confidence (TSS_100.4)	3238.0	8.34536082474227
TIGR4_SP_1208_TSS_1141312_-	SP_1208	NC_003028.3	1141312	-	60	20	81	32.1	22.0	tss_within_coding	High Confidence (TSS_100.4)	13717.0	18.5615696887686
TIGR4_SP_1213_TSS_1144126_-	SP_1213	NC_003028.3	1144126	-	60	20	81	40.74	23.0	tss_intergenic	High Confidence (TSS_100.4)	5392.0	6.10645526613817
TIGR4_SP_1215_TSS_1146426_-	SP_1215	NC_003028.3	1146426	-	60	20	81	24.69	23.0	tss_intergenic	High Confidence (TSS_100.4)	260.0	11.8181818181818
TIGR4_SP_1219_TSS_1149889_-	SP_1219	NC_003028.3	1149889	-	60	20	81	30.86	31.0	tss_intergenic	High Confidence (TSS_100.4)	4828.0	13.638418079096
TIGR4_SP_1221_TSS_1154717_-	SP_1221	NC_003028.3	1154717	-	60	20	81	29.63	115.0	tss_intergenic	High Confidence (TSS_100.4)	5683.0	5.50145208131655
TIGR4_SP_1222_TSS_1156659_-	SP_1222	NC_003028.3	1156659	-	60	20	81	23.46	15.0	tss_intergenic	High Confidence (TSS_100.4)	620.0	4.66165413533835
TIGR4_SP_1223_TSS_1157236_-	SP_1223	NC_003028.3	1157236	-	60	20	81	34.57	260.0	tss_within_coding	High Confidence (TSS_100.4)	377.0	8.19565217391304
TIGR4_SP_1227_TSS_1160174_-	SP_1227	NC_003028.3	1160174	-	60	20	81	32.1	15.0	tss_intergenic	High Confidence (TSS_100.4)	2055.0	20.969387755102
TIGR4_SP_1228_TSS_1161390_-	SP_1228	NC_003028.3	1161390	-	60	20	81	27.16	0.0	tss_intergenic	High Confidence (TSS_100.4)	888.0	7.72173913043478
TIGR4_SP_1229_TSS_1163416_-	SP_1229	NC_003028.3	1163416	-	60	20	81	27.16	28.0	tss_intergenic	High Confidence (TSS_100.4)	6733.0	6.20552995391705
TIGR4_SP_1235_TSS_1167610_-	SP_1235	NC_003028.3	1167610	-	60	20	81	35.8	393.0	tss_within_coding	High Confidence (TSS_100.4)	261.0	261.0
TIGR4_SP_1238_TSS_1170322_-	SP_1238	NC_003028.3	1170322	-	60	20	81	38.27	21.0	tss_intergenic	High Confidence (TSS_100.4)	307.0	5.0327868852459
TIGR4_SP_1240_TSS_1171358_-	SP_1240	NC_003028.3	1171358	-	60	20	81	24.69	27.0	tss_intergenic	High Confidence (TSS_100.4)	182.0	182.0
TIGR4_SP_1248_TSS_1183246_-	SP_1248	NC_003028.3	1183246	-	60	20	81	34.57	28.0	tss_intergenic	High Confidence (TSS_100.4)	315.0	12.1153846153846
TIGR4_SP_1249_TSS_1184594_-	SP_1249	NC_003028.3	1184594	-	60	20	81	24.69	72.0	tss_intergenic	High Confidence (TSS_100.4)	3460.0	16.6346153846154
TIGR4_SP_1260_TSS_1193026_-	SP_1260	NC_003028.3	1193026	-	60	20	81	22.22	24.0	tss_intergenic	High Confidence (TSS_100.4)	702.0	7.23711340206186
TIGR4_SP_1263_TSS_1197213_-	SP_1263	NC_003028.3	1197213	-	60	20	81	27.16	29.0	tss_intergenic	High Confidence (TSS_100.4)	449.0	6.50724637681159
TIGR4_SP_1264_TSS_1198664_-	SP_1264	NC_003028.3	1198664	-	60	20	81	22.22	270.0	tss_intergenic	High Confidence (TSS_100.4)	5342.0	6.66916354556804
TIGR4_SP_1271_TSS_1204453_-	SP_1271	NC_003028.3	1204453	-	60	20	81	32.1	37.0	tss_intergenic	High Confidence (TSS_100.4)	496.0	5.90476190476191
TIGR4_PyrR_TSS_1214371_-	PyrR	NC_003028.3	1214371	-	60	20	81	28.4	7.0	tss_intergenic	High Confidence (TSS_100.4)	2212.0	9.29411764705882
TIGR4_SP_1284_TSS_1219419_-	SP_1284	NC_003028.3	1219419	-	60	20	81	28.4	27.0	tss_intergenic	High Confidence (TSS_100.4)	3353.0	6.36242884250474
TIGR4_R2_TSS_1222233_-	R2	NC_003028.3	1222233	-	60	20	81	39.51	331.0	tss_within_coding	High Confidence (TSS_100.4)	159.0	159.0
TIGR4_SP_1288_TSS_1223895_-	SP_1288	NC_003028.3	1223895	-	60	20	81	33.33	0.0	tss_intergenic	High Confidence (TSS_100.4)	5431.0	7.49103448275862
TIGR4_SP_1289_TSS_1224389_-	SP_1289	NC_003028.3	1224389	-	60	20	81	35.8	26.0	tss_intergenic	High Confidence (TSS_100.4)	3019.0	7.74102564102564
TIGR4_SP_1293_TSS_1228304_-	SP_1293	NC_003028.3	1228304	-	60	20	81	24.69	77.0	tss_intergenic	High Confidence (TSS_100.4)	37061.0	53.2485632183908
TIGR4_SP_1296_TSS_1229323_-	SP_1296	NC_003028.3	1229323	-	60	20	81	34.57	17.0	tss_intergenic	High Confidence (TSS_100.4)	10403.0	6.40973505853358
TIGR4_SP_RS12175_TSS_1232265_-	SP_RS12175	NC_003028.3	1232265	-	60	20	81	23.46	0.0	tss_intergenic	High Confidence (TSS_100.4)	592.0	7.21951219512195
TIGR4_SP_1338_TSS_1261869_-	SP_1338	NC_003028.3	1261869	-	60	20	81	33.33	362.0	tss_intergenic	High Confidence (TSS_100.4)	855.0	5.73825503355705
TIGR4_SP_1344_TSS_1270581_-	SP_1344	NC_003028.3	1270581	-	60	20	81	35.8	334.0	tss_intergenic	High Confidence (TSS_100.4)	1966.0	4.33995584988963
TIGR4_rli38_TSS_1274942_-	rli38	NC_003028.3	1274942	-	60	20	81	29.63	314.0	tss_within_coding	High Confidence (TSS_100.4)	278.0	278.0
TIGR4_SP_1354_TSS_1275001_-	SP_1354	NC_003028.3	1275001	-	60	20	81	27.16	19.0	tss_intergenic	High Confidence (TSS_100.4)	978.0	978.0
TIGR4_srn308_TSS_1275729_-	srn308	NC_003028.3	1275729	-	60	20	81	24.69	18.0	tss_intergenic	High Confidence (TSS_100.4)	112986.0	13.7152221412964
TIGR4_R17_TSS_1277389_-	R17	NC_003028.3	1277389	-	60	20	81	30.86	1.0	tss_intergenic	High Confidence (TSS_100.4)	332.0	4.88235294117647
TIGR4_SP_RS06655_TSS_1282392_-	SP_RS06655	NC_003028.3	1282392	-	60	20	81	45.68	242.0	tss_within_coding	High Confidence (TSS_100.4)	206.0	206.0
TIGR4_SP_1361_TSS_1284408_-	SP_1361	NC_003028.3	1284408	-	60	20	81	24.69	25.0	tss_intergenic	High Confidence (TSS_100.4)	4953.0	4.6638418079096
TIGR4_SP_1362_TSS_1285296_-	SP_1362	NC_003028.3	1285296	-	60	20	81	30.86	25.0	tss_intergenic	High Confidence (TSS_100.4)	902.0	6.68148148148148
TIGR4_SP_1367_TSS_1290926_-	SP_1367	NC_003028.3	1290926	-	60	20	81	32.1	17.0	tss_intergenic	High Confidence (TSS_100.4)	693.0	5.63414634146341
TIGR4_SP_1371_TSS_1295084_-	SP_1371	NC_003028.3	1295084	-	60	20	81	29.63	28.0	tss_intergenic	High Confidence (TSS_100.4)	192.0	5.81818181818182
TIGR4_SP_1372_TSS_1295669_-	SP_1372	NC_003028.3	1295669	-	60	20	81	46.91	183.0	tss_within_coding	High Confidence (TSS_100.4)	148.0	148.0
TIGR4_SP_1381_TSS_1304635_-	SP_1381	NC_003028.3	1304635	-	60	20	81	20.99	31.0	tss_intergenic	High Confidence (TSS_100.4)	351.0	351.0
TIGR4_SP_1384_TSS_1309645_-	SP_1384	NC_003028.3	1309645	-	60	20	81	30.86	193.0	tss_within_coding	High Confidence (TSS_100.4)	5902.0	5.00593723494487
TIGR4_SP_1390_TSS_1315033_-	SP_1390	NC_003028.3	1315033	-	60	20	81	28.4	24.0	tss_intergenic	High Confidence (TSS_100.4)	966.0	7.15555555555556
TIGR4_SP_1392_TSS_1316647_-	SP_1392	NC_003028.3	1316647	-	60	20	81	39.51	33.0	tss_intergenic	High Confidence (TSS_100.4)	967.0	15.109375
TIGR4_SP_1405_TSS_1327287_-	SP_1405	NC_003028.3	1327287	-	60	20	81	27.16	28.0	tss_intergenic	High Confidence (TSS_100.4)	6592.0	9.31073446327684
TIGR4_SP_1409_TSS_1330732_-	SP_1409	NC_003028.3	1330732	-	60	20	81	33.33	0.0	tss_intergenic	High Confidence (TSS_100.4)	11981.0	11.1451162790698
TIGR4_SP_1413_TSS_1333346_-	SP_1413	NC_003028.3	1333346	-	60	20	81	34.57	10.0	tss_intergenic	High Confidence (TSS_100.4)	7245.0	7.18037661050545
TIGR4_SP_1414_TSS_1333655_-	SP_1414	NC_003028.3	1333655	-	60	20	81	29.63	28.0	tss_intergenic	High Confidence (TSS_100.4)	21946.0	6.746387949585
TIGR4_SP_1415_TSS_1334497_-	SP_1415	NC_003028.3	1334497	-	60	20	81	23.46	23.0	tss_within_coding	High Confidence (TSS_100.4)	5100.0	9.15619389587074
TIGR4_SP_RS12215_TSS_1337555_-	SP_RS12215	NC_003028.3	1337555	-	60	20	81	24.69	106.0	tss_intergenic	High Confidence (TSS_100.4)	1078.0	14.7671232876712
TIGR4_SP_1421_TSS_1343158_-	SP_1421	NC_003028.3	1343158	-	60	20	81	29.63	68.0	tss_intergenic	High Confidence (TSS_100.4)	7887.0	9.0447247706422
TIGR4_SP_1422_TSS_1343906_-	SP_1422	NC_003028.3	1343906	-	60	20	81	34.57	212.0	tss_within_coding	High Confidence (TSS_100.4)	283.0	4.22388059701493
TIGR4_SP_1429_TSS_1348612_-	SP_1429	NC_003028.3	1348612	-	60	20	81	25.93	39.0	tss_intergenic	High Confidence (TSS_100.4)	3964.0	25.5741935483871
TIGR4_SP_1433_TSS_1352501_-	SP_1433	NC_003028.3	1352501	-	60	20	81	19.75	58.0	tss_intergenic	High Confidence (TSS_100.4)	1793.0	7.25910931174089
TIGR4_SP_RS07080_TSS_1362458_-	SP_RS07080	NC_003028.3	1362458	-	60	20	81	30.86	33.0	tss_intergenic	High Confidence (TSS_100.4)	139.0	15.4444444444444
TIGR4_SP_1445_TSS_1366327_-	SP_1445	NC_003028.3	1366327	-	60	20	81	30.86	31.0	tss_intergenic	High Confidence (TSS_100.4)	4325.0	9.87442922374429
TIGR4_SP_1449_TSS_1369754_-	SP_1449	NC_003028.3	1369754	-	60	20	81	22.22	13.0	tss_intergenic	High Confidence (TSS_100.4)	1377.0	4.21100917431193
TIGR4_SP_1458_TSS_1375259_-	SP_1458	NC_003028.3	1375259	-	60	20	81	32.1	27.0	tss_intergenic	High Confidence (TSS_100.4)	660.0	5.84070796460177
TIGR4_SP_1459_TSS_1375587_-	SP_1459	NC_003028.3	1375587	-	60	20	81	33.33	53.0	tss_intergenic	High Confidence (TSS_100.4)	1534.0	7.13488372093023
TIGR4_SP_1464_TSS_1378701_-	SP_1464	NC_003028.3	1378701	-	60	20	81	30.86	26.0	tss_intergenic	High Confidence (TSS_100.4)	1753.0	11.9251700680272
TIGR4_SP_1468_TSS_1381412_-	SP_1468	NC_003028.3	1381412	-	60	20	81	29.63	34.0	tss_intergenic	High Confidence (TSS_100.4)	10281.0	10.3222891566265
TIGR4_SP_1469_TSS_1382939_-	SP_1469	NC_003028.3	1382939	-	60	20	81	35.8	30.0	tss_intergenic	High Confidence (TSS_100.4)	12925.0	5.91262580054895
TIGR4_SpR19_sRNA_TSS_1391092_-	SpR19_sRNA	NC_003028.3	1391092	-	60	20	81	25.93	19.0	tss_within_coding	High Confidence (TSS_100.4)	3176.0	6.17898832684825
TIGR4_SP_1479_TSS_1393492_-	SP_1479	NC_003028.3	1393492	-	60	20	81	24.69	0.0	tss_intergenic	High Confidence (TSS_100.4)	21727.0	5.43854818523154
TIGR4_SP_1480_TSS_1394147_-	SP_1480	NC_003028.3	1394147	-	60	20	81	32.1	67.0	tss_intergenic	High Confidence (TSS_100.4)	7754.0	23.7125382262997
TIGR4_SP_1487_TSS_1398952_-	SP_1487	NC_003028.3	1398952	-	60	20	81	22.22	263.0	tss_intergenic	High Confidence (TSS_100.4)	131.0	5.95454545454545
TIGR4_SP_RS12255_TSS_1399597_-	SP_RS12255	NC_003028.3	1399597	-	60	20	81	39.51	468.0	tss_within_coding	High Confidence (TSS_100.4)	333.0	333.0
TIGR4_SP_1491_TSS_1402355_-	SP_1491	NC_003028.3	1402355	-	60	20	81	19.75	32.0	tss_intergenic	High Confidence (TSS_100.4)	953.0	4.09012875536481
TIGR4_SP_1501_TSS_1410161_-	SP_1501	NC_003028.3	1410161	-	60	20	81	40.74	208.0	tss_within_coding	High Confidence (TSS_100.4)	279.0	279.0
TIGR4_SP_1502_TSS_1410626_-	SP_1502	NC_003028.3	1410626	-	60	20	81	29.63	22.0	tss_intergenic	High Confidence (TSS_100.4)	926.0	5.68098159509202
TIGR4_SP_1505_TSS_1414863_-	SP_1505	NC_003028.3	1414863	-	60	20	81	23.46	20.0	tss_intergenic	High Confidence (TSS_100.4)	2135.0	7.49122807017544
TIGR4_SP_1510_TSS_1420764_-	SP_1510	NC_003028.3	1420764	-	60	20	81	39.51	398.0	tss_within_coding	High Confidence (TSS_100.4)	178.0	178.0
TIGR4_SP_1511_TSS_1421328_-	SP_1511	NC_003028.3	1421328	-	60	20	81	24.69	411.0	tss_within_coding	High Confidence (TSS_100.4)	111.0	111.0
TIGR4_SP_1514_TSS_1422405_-	SP_1514	NC_003028.3	1422405	-	60	20	81	27.16	29.0	tss_intergenic	High Confidence (TSS_100.4)	12906.0	10.8453781512605
TIGR4_SP_RS07460_TSS_1423486_-	SP_RS07460	NC_003028.3	1423486	-	60	20	81	35.8	29.0	tss_intergenic	High Confidence (TSS_100.4)	456.0	4.90322580645161
TIGR4_SP_RS12280_TSS_1424260_-	SP_RS12280	NC_003028.3	1424260	-	60	20	81	30.86	433.0	tss_within_coding	High Confidence (TSS_100.4)	160.0	160.0
TIGR4_SP_1517_TSS_1425359_-	SP_1517	NC_003028.3	1425359	-	60	20	81	35.8	74.0	tss_intergenic	High Confidence (TSS_100.4)	1255.0	1255.0
TIGR4_SP_1518_TSS_1427041_-	SP_1518	NC_003028.3	1427041	-	60	20	81	24.69	25.0	tss_intergenic	High Confidence (TSS_100.4)	25941.0	9.05129099790649
TIGR4_SP_1522_TSS_1430042_-	SP_1522	NC_003028.3	1430042	-	60	20	81	32.1	18.0	tss_intergenic	High Confidence (TSS_100.4)	11101.0	11.4798345398139
TIGR4_SP_1523_TSS_1433189_-	SP_1523	NC_003028.3	1433189	-	60	20	81	29.63	19.0	tss_intergenic	High Confidence (TSS_100.4)	1802.0	5.28445747800586
TIGR4_SP_1525_TSS_1435550_-	SP_1525	NC_003028.3	1435550	-	60	20	81	29.63	19.0	tss_intergenic	High Confidence (TSS_100.4)	390.0	4.93670886075949
TIGR4_SP_1527_TSS_1439522_-	SP_1527	NC_003028.3	1439522	-	60	20	81	24.69	28.0	tss_intergenic	High Confidence (TSS_100.4)	1120.0	4.32432432432432
TIGR4_SP_1529_TSS_1441359_-	SP_1529	NC_003028.3	1441359	-	60	20	81	29.63	40.0	tss_intergenic	High Confidence (TSS_100.4)	3650.0	6.75925925925926
TIGR4_SP_1531_TSS_1443152_-	SP_1531	NC_003028.3	1443152	-	60	20	81	33.33	42.0	tss_intergenic	High Confidence (TSS_100.4)	7691.0	6.41451209341118
TIGR4_SP_1534_TSS_1445403_-	SP_1534	NC_003028.3	1445403	-	60	20	81	34.57	26.0	tss_intergenic	High Confidence (TSS_100.4)	533.0	9.03389830508475
TIGR4_SP_1535_TSS_1445890_-	SP_1535	NC_003028.3	1445890	-	60	20	81	38.27	143.0	tss_within_coding	High Confidence (TSS_100.4)	169.0	169.0
TIGR4_SP_1536_TSS_1446486_-	SP_1536	NC_003028.3	1446486	-	60	20	81	23.46	0.0	tss_intergenic	High Confidence (TSS_100.4)	284.0	5.35849056603774
TIGR4_SP_1538_TSS_1448325_-	SP_1538	NC_003028.3	1448325	-	60	20	81	27.16	24.0	tss_intergenic	High Confidence (TSS_100.4)	7724.0	8.51598676957001
TIGR4_nan_TSS_1448854_-	nan	NC_003028.3	1448854	-	60	20	81	32.1	NA		Secondary TSS, High confidence		
TIGR4_SP_1539_TSS_1448993_-	SP_1539	NC_003028.3	1448993	-	60	20	81	53.09	158.0	tss_within_coding	High Confidence (TSS_100.4)	1607.0	1607.0
TIGR4_SP_1541_TSS_1449705_-	SP_1541	NC_003028.3	1449705	-	60	20	81	29.63	66.0	tss_intergenic	High Confidence (TSS_100.4)	28227.0	25.707650273224
TIGR4_SP_1545_TSS_1453184_-	SP_1545	NC_003028.3	1453184	-	60	20	81	25.93	57.0	tss_intergenic	High Confidence (TSS_100.4)	5043.0	28.0166666666667
TIGR4_SP_1547_TSS_1455058_-	SP_1547	NC_003028.3	1455058	-	60	20	81	29.63	0.0	tss_intergenic	High Confidence (TSS_100.4)	1227.0	7.2603550295858
TIGR4_SP_1549_TSS_1457417_-	SP_1549	NC_003028.3	1457417	-	60	20	81	35.8	32.0	tss_intergenic	High Confidence (TSS_100.4)	571.0	6.87951807228916
TIGR4_SSRC10_TSS_1461189_-	SSRC10	NC_003028.3	1461189	-	60	20	81	37.04	1.0	tss_intergenic	High Confidence (TSS_100.4)	85420.0	9.67712699671462
TIGR4_SP_1555_TSS_1466553_-	SP_1555	NC_003028.3	1466553	-	60	20	81	41.98	90.0	tss_intergenic	High Confidence (TSS_100.4)	8623.0	8623.0
TIGR4_SP_1558_TSS_1467989_-	SP_1558	NC_003028.3	1467989	-	60	20	81	29.63	13.0	tss_intergenic	High Confidence (TSS_100.4)	1173.0	4.54651162790698
TIGR4_SP_1561_TSS_1471067_-	SP_1561	NC_003028.3	1471067	-	60	20	81	35.8	30.0	tss_intergenic	High Confidence (TSS_100.4)	2192.0	8.33460076045627
TIGR4_SP_1569_TSS_1477416_-	SP_1569	NC_003028.3	1477416	-	60	20	81	37.04	201.0	tss_within_coding	High Confidence (TSS_100.4)	350.0	350.0
TIGR4_SP_1571_TSS_1477944_-	SP_1571	NC_003028.3	1477944	-	60	20	81	29.63	21.0	tss_intergenic	High Confidence (TSS_100.4)	13195.0	6.69796954314721
TIGR4_SP_1572_TSS_1478619_-	SP_1572	NC_003028.3	1478619	-	60	20	81	29.63	30.0	tss_intergenic	High Confidence (TSS_100.4)	152503.0	25.6912061994609
TIGR4_SP_1573_TSS_1480703_-	SP_1573	NC_003028.3	1480703	-	60	20	81	44.44	164.0	tss_within_coding	High Confidence (TSS_100.4)	170.0	170.0
TIGR4_SP_1574_TSS_1481397_-	SP_1574	NC_003028.3	1481397	-	60	20	81	28.4	30.0	tss_intergenic	High Confidence (TSS_100.4)	27091.0	9.48232411620581
TIGR4_SP_1576_TSS_1483164_-	SP_1576	NC_003028.3	1483164	-	60	20	81	25.93	69.0	tss_intergenic	High Confidence (TSS_100.4)	1507.0	6.72767857142857
TIGR4_SP_1577_TSS_1483816_-	SP_1577	NC_003028.3	1483816	-	60	20	81	20.99	27.0	tss_intergenic	High Confidence (TSS_100.4)	6745.0	13.0717054263566
TIGR4_SP_1578_TSS_1484656_-	SP_1578	NC_003028.3	1484656	-	60	20	81	23.46	22.0	tss_intergenic	High Confidence (TSS_100.4)	366.0	12.6206896551724
TIGR4_SP_1580_TSS_1486291_-	SP_1580	NC_003028.3	1486291	-	60	20	81	24.69	26.0	tss_intergenic	High Confidence (TSS_100.4)	3401.0	6.04085257548845
TIGR4_SP_1584_TSS_1489522_-	SP_1584	NC_003028.3	1489522	-	60	20	81	24.69	20.0	tss_intergenic	High Confidence (TSS_100.4)	9334.0	8.66666666666667
TIGR4_SP_1586_TSS_1491484_-	SP_1586	NC_003028.3	1491484	-	60	20	81	35.8	144.0	tss_intergenic	High Confidence (TSS_100.4)	13949.0	59.8669527896996
TIGR4_SP_1587_TSS_1492815_-	SP_1587	NC_003028.3	1492815	-	60	20	81	23.46	50.0	tss_intergenic	High Confidence (TSS_100.4)	2553.0	11.1484716157205
TIGR4_SP_1599_TSS_1503185_-	SP_1599	NC_003028.3	1503185	-	60	20	81	30.86	0.0	tss_intergenic	High Confidence (TSS_100.4)	542.0	6.86075949367089
TIGR4_SP_1602_TSS_1505916_-	SP_1602	NC_003028.3	1505916	-	60	20	81	27.16	52.0	tss_intergenic	High Confidence (TSS_100.4)	43962.0	22.4754601226994
TIGR4_SP_1603_TSS_1507100_-	SP_1603	NC_003028.3	1507100	-	60	20	81	44.44	434.0	tss_within_coding	High Confidence (TSS_100.4)	143.0	143.0
TIGR4_SP_1607_TSS_1509476_-	SP_1607	NC_003028.3	1509476	-	60	20	81	29.63	30.0	tss_intergenic	High Confidence (TSS_100.4)	6752.0	7.40350877192982
TIGR4_SP_1610_TSS_1512354_-	SP_1610	NC_003028.3	1512354	-	60	20	81	37.04	26.0	tss_intergenic	High Confidence (TSS_100.4)	1053.0	4.63876651982379
TIGR4_SP_1623_TSS_1525664_-	SP_1623	NC_003028.3	1525664	-	60	20	81	18.52	0.0	tss_intergenic	High Confidence (TSS_100.4)	437.0	6.06944444444444
TIGR4_trn0761_TSS_1528401_-	trn0761	NC_003028.3	1528401	-	60	20	81	40.74	226.0	tss_within_coding	High Confidence (TSS_100.4)	790.0	790.0
TIGR4_S15_TSS_1528620_-	S15	NC_003028.3	1528620	-	60	20	81	25.93	23.0	tss_intergenic	High Confidence (TSS_100.4)	522359.0	52.6996569814366
TIGR4_SP_1633_TSS_1534207_-	SP_1633	NC_003028.3	1534207	-	60	20	81	37.04	15.0	tss_intergenic	High Confidence (TSS_100.4)	131.0	11.9090909090909
TIGR4_SP_1636_TSS_1536366_-	SP_1636	NC_003028.3	1536366	-	60	20	81	34.57	47.0	tss_intergenic	High Confidence (TSS_100.4)	542.0	542.0
TIGR4_SP_1637_TSS_1537261_-	SP_1637	NC_003028.3	1537261	-	60	20	81	30.86	18.0	tss_intergenic	High Confidence (TSS_100.4)	1392.0	7.52432432432432
TIGR4_SP_1645_TSS_1543991_-	SP_1645	NC_003028.3	1543991	-	60	20	81	28.4	18.0	tss_intergenic	High Confidence (TSS_100.4)	3471.0	7.20124481327801
TIGR4_SP_1647_TSS_1547601_-	SP_1647	NC_003028.3	1547601	-	60	20	81	24.69	25.0	tss_intergenic	High Confidence (TSS_100.4)	2763.0	5.74428274428274
TIGR4_SP_1653_TSS_1554668_-	SP_1653	NC_003028.3	1554668	-	60	20	81	23.46	152.0	tss_intergenic	High Confidence (TSS_100.4)	900.0	11.5384615384615
TIGR4_SP_1654_TSS_1557177_-	SP_1654	NC_003028.3	1557177	-	60	20	81	23.46	0.0	tss_intergenic	High Confidence (TSS_100.4)	270.0	6.92307692307692
TIGR4_SP_1655_TSS_1557968_-	SP_1655	NC_003028.3	1557968	-	60	20	81	34.57	46.0	tss_intergenic	High Confidence (TSS_100.4)	18355.0	7.39524576954069
TIGR4_SP_1660_TSS_1562621_-	SP_1660	NC_003028.3	1562621	-	60	20	81	43.21	279.0	tss_within_coding	High Confidence (TSS_100.4)	269.0	269.0
